id;person_id;building_id;scandate;scantime;in_out;created_at;updated_at
2100;65;5;2023-03-23;10:29:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2101;65;5;2023-03-23;18:45:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2102;73;2;2023-03-23;10:52:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2103;16;4;2023-03-23;7:39:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2104;16;4;2023-03-23;18:24:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2105;9;5;2023-03-23;8:54:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2106;9;5;2023-03-23;16:29:14;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2107;7;1;2023-03-23;8:57:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2108;7;1;2023-03-23;20:25:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2109;74;3;2023-03-23;9:58:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2110;1;4;2023-03-23;9:46:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2111;1;4;2023-03-23;19:34:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2112;30;3;2023-03-23;10:00:57;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2113;49;5;2023-03-23;9:29:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2114;49;5;2023-03-23;15:34:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2115;15;3;2023-03-23;7:21:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2116;15;3;2023-03-23;15:34:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2117;69;2;2023-03-23;7:13:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2118;41;4;2023-03-23;7:35:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2119;41;4;2023-03-23;20:38:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2120;68;5;2023-03-23;10:42:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2121;22;1;2023-03-23;7:34:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2122;22;1;2023-03-23;16:54:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2123;76;1;2023-03-23;8:40:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2124;76;1;2023-03-23;15:21:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2125;58;5;2023-03-23;6:02:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2126;58;5;2023-03-23;17:14:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2127;11;2;2023-03-23;10:51:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2128;20;2;2023-03-23;10:09:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2129;72;2;2023-03-23;9:24:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2130;72;2;2023-03-23;18:47:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2131;14;2;2023-03-23;10:58:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2132;14;2;2023-03-23;19:55:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2133;75;4;2023-03-23;9:44:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2134;75;4;2023-03-23;20:35:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2135;26;5;2023-03-23;7:28:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2136;26;5;2023-03-23;17:40:44;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2137;80;5;2023-03-23;6:31:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2138;80;5;2023-03-23;16:02:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2139;38;4;2023-03-23;10:08:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2140;38;4;2023-03-23;18:56:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2141;28;2;2023-03-23;9:00:57;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2142;28;2;2023-03-23;19:18:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2143;6;1;2023-03-23;10:19:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2144;6;1;2023-03-23;18:49:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2145;5;2;2023-03-23;6:19:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2146;5;2;2023-03-23;18:25:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2147;12;1;2023-03-23;7:08:22;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2148;12;1;2023-03-23;18:29:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2149;17;4;2023-03-23;9:57:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2150;17;4;2023-03-23;19:32:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2151;31;3;2023-03-23;8:05:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2152;31;3;2023-03-23;18:09:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2153;18;3;2023-03-23;10:35:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2154;18;3;2023-03-23;17:33:21;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2155;62;2;2023-03-23;7:58:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2156;62;2;2023-03-23;18:39:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2157;77;2;2023-03-23;7:30:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2158;77;2;2023-03-23;19:55:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2159;53;1;2023-03-23;6:25:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2160;53;1;2023-03-23;20:22:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2161;60;3;2023-03-23;10:45:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2162;60;3;2023-03-23;16:05:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2163;34;5;2023-03-23;10:14:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2164;34;5;2023-03-23;20:20:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2165;51;5;2023-03-23;10:04:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2166;51;5;2023-03-23;15:06:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2167;57;2;2023-03-23;8:16:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2168;63;4;2023-03-23;8:18:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2169;63;4;2023-03-23;15:38:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2170;55;4;2023-03-23;10:32:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2171;55;4;2023-03-23;18:13:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2172;4;1;2023-03-23;7:16:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2173;35;5;2023-03-23;10:44:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2174;35;5;2023-03-23;15:39:57;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2175;66;1;2023-03-23;6:40:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2176;66;1;2023-03-23;19:08:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2177;39;5;2023-03-23;7:45:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2178;39;5;2023-03-23;15:05:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2179;36;3;2023-03-23;6:00:55;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2180;36;3;2023-03-23;20:15:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2181;70;2;2023-03-23;10:57:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2182;70;2;2023-03-23;17:45:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2183;52;1;2023-03-23;10:39:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2184;52;1;2023-03-23;16:17:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2185;78;3;2023-03-23;6:28:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2186;78;3;2023-03-23;16:13:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2187;23;2;2023-03-23;6:36:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2188;23;2;2023-03-23;19:00:14;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2189;27;2;2023-03-23;10:30:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2190;27;2;2023-03-23;20:33:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2191;79;3;2023-03-23;7:57:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2192;47;5;2023-03-23;9:24:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2193;47;5;2023-03-23;20:36:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2194;59;5;2023-03-23;8:49:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2195;59;5;2023-03-23;16:02:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2196;29;5;2023-03-23;7:12:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2197;29;5;2023-03-23;20:40:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2198;25;5;2023-03-23;10:49:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2199;25;5;2023-03-23;20:16:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2200;3;4;2023-03-23;10:08:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2201;3;4;2023-03-23;16:45:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2202;46;2;2023-03-23;7:32:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2203;46;2;2023-03-23;20:07:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2204;2;4;2023-03-23;10:33:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2205;2;4;2023-03-23;18:10:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2206;43;2;2023-03-23;8:38:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2207;56;3;2023-03-23;8:13:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2208;56;3;2023-03-23;20:53:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2209;8;5;2023-03-23;6:13:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2210;8;5;2023-03-23;18:39:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2211;61;4;2023-03-23;8:18:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2212;61;4;2023-03-23;17:14:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2213;40;1;2023-03-23;6:35:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2214;40;1;2023-03-23;16:28:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2215;19;2;2023-03-23;8:36:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2216;50;4;2023-03-23;6:20:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2217;50;4;2023-03-23;20:16:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2218;54;3;2023-03-24;6:53:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2219;54;3;2023-03-24;18:47:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2220;44;1;2023-03-24;6:01:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2221;44;1;2023-03-24;18:56:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2222;45;3;2023-03-24;10:56:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2223;45;3;2023-03-24;20:58:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2224;10;1;2023-03-24;9:36:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2225;10;1;2023-03-24;15:32:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2226;24;4;2023-03-24;8:39:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2227;24;4;2023-03-24;18:53:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2228;65;2;2023-03-24;7:37:57;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2229;65;2;2023-03-24;20:45:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2230;73;3;2023-03-24;7:42:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2231;73;3;2023-03-24;16:55:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2232;16;5;2023-03-24;8:23:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2233;16;5;2023-03-24;20:47:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2234;9;2;2023-03-24;9:38:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2235;7;2;2023-03-24;10:06:46;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2236;7;2;2023-03-24;16:05:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2237;74;5;2023-03-24;9:49:16;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2238;74;5;2023-03-24;16:50:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2239;1;1;2023-03-24;10:57:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2240;1;1;2023-03-24;20:15:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2241;30;3;2023-03-24;10:00:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2242;30;3;2023-03-24;18:58:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2243;49;4;2023-03-24;9:36:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2244;15;4;2023-03-24;6:06:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2245;15;4;2023-03-24;16:28:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2246;69;1;2023-03-24;9:27:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2247;69;1;2023-03-24;15:48:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2248;41;5;2023-03-24;9:47:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2249;41;5;2023-03-24;19:13:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2250;68;4;2023-03-24;10:00:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2251;68;4;2023-03-24;17:33:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2252;22;5;2023-03-24;7:11:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2253;76;3;2023-03-24;7:23:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2254;76;3;2023-03-24;18:52:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2255;58;2;2023-03-24;9:38:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2256;58;2;2023-03-24;16:19:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2257;11;2;2023-03-24;6:57:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2258;20;1;2023-03-24;6:19:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2259;20;1;2023-03-24;15:23:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2260;72;5;2023-03-24;7:20:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2261;72;5;2023-03-24;20:41:03;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2262;14;3;2023-03-24;10:48:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2263;14;3;2023-03-24;19:38:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2264;75;3;2023-03-24;8:58:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2265;75;3;2023-03-24;16:13:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2266;26;2;2023-03-24;7:49:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2267;26;2;2023-03-24;15:46:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2268;80;2;2023-03-24;6:55:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2269;80;2;2023-03-24;17:15:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2270;38;4;2023-03-24;10:16:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2271;28;5;2023-03-24;6:22:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2272;28;5;2023-03-24;18:38:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2273;6;5;2023-03-24;6:35:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2274;6;5;2023-03-24;20:55:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2275;5;4;2023-03-24;6:15:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2276;5;4;2023-03-24;20:30:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2277;12;3;2023-03-24;7:40:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2278;17;2;2023-03-24;9:34:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2279;17;2;2023-03-24;17:04:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2280;31;2;2023-03-24;9:25:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2281;31;2;2023-03-24;20:36:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2282;18;4;2023-03-24;9:40:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2283;18;4;2023-03-24;16:07:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2284;62;3;2023-03-24;8:54:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2285;62;3;2023-03-24;19:03:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2286;77;3;2023-03-24;9:16:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2287;77;3;2023-03-24;17:13:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2288;53;2;2023-03-24;6:27:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2289;53;2;2023-03-24;20:18:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2290;60;4;2023-03-24;7:07:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2291;60;4;2023-03-24;19:05:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2292;34;2;2023-03-24;9:22:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2293;34;2;2023-03-24;18:29:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2294;51;4;2023-03-24;8:54:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2295;57;4;2023-03-24;8:54:48;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2296;57;4;2023-03-24;16:11:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2297;63;1;2023-03-24;6:55:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2298;63;1;2023-03-24;15:37:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2299;55;5;2023-03-24;7:31:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2300;55;5;2023-03-24;16:18:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2301;4;4;2023-03-24;7:48:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2302;4;4;2023-03-24;20:43:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2303;35;3;2023-03-24;9:02:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2304;35;3;2023-03-24;20:51:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2305;66;2;2023-03-24;6:26:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2306;66;2;2023-03-24;15:38:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2307;39;5;2023-03-24;10:58:33;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2308;39;5;2023-03-24;19:35:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2309;36;4;2023-03-24;10:38:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2310;36;4;2023-03-24;17:30:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2311;70;2;2023-03-24;6:59:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2312;70;2;2023-03-24;19:35:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2313;52;2;2023-03-24;7:48:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2314;52;2;2023-03-24;19:29:30;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2315;78;1;2023-03-24;6:01:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2316;78;1;2023-03-24;19:49:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2317;23;2;2023-03-24;10:01:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2318;23;2;2023-03-24;16:15:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2319;27;2;2023-03-24;9:07:00;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2320;79;2;2023-03-24;8:19:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2321;79;2;2023-03-24;16:52:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2322;47;4;2023-03-24;10:26:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2323;59;1;2023-03-24;10:08:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2324;59;1;2023-03-24;17:37:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2325;29;4;2023-03-24;9:49:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2326;29;4;2023-03-24;17:56:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
2327;25;1;2023-03-24;9:39:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2328;3;3;2023-03-24;7:53:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
2329;46;1;2023-03-24;9:19:19;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2330;2;5;2023-03-24;7:20:24;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2331;2;5;2023-03-24;16:43:57;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2332;43;2;2023-03-24;6:08:17;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2333;43;2;2023-03-24;15:43:24;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2334;56;3;2023-03-24;7:28:40;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2335;8;1;2023-03-24;8:19:49;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2336;61;2;2023-03-24;7:52:39;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2337;61;2;2023-03-24;15:43:46;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2338;40;1;2023-03-24;6:57:01;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2339;40;1;2023-03-24;17:12:29;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2340;19;5;2023-03-24;7:36:17;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2341;19;5;2023-03-24;19:25:29;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2342;50;1;2023-03-24;7:11:22;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2343;50;1;2023-03-24;17:15:42;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2344;54;2;2023-03-25;6:54:09;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2345;54;2;2023-03-25;20:04:33;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2346;44;3;2023-03-25;9:58:41;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2347;44;3;2023-03-25;16:44:38;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2348;45;2;2023-03-25;10:28:42;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2349;45;2;2023-03-25;20:20:06;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2350;10;1;2023-03-25;7:21:13;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2351;10;1;2023-03-25;20:41:09;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2352;24;5;2023-03-25;7:40:12;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2353;24;5;2023-03-25;15:53:43;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2354;65;5;2023-03-25;7:35:58;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2355;65;5;2023-03-25;19:46:33;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2356;73;4;2023-03-25;6:57:42;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2357;73;4;2023-03-25;20:38:54;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2358;16;5;2023-03-25;8:51:07;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2359;16;5;2023-03-25;19:04:57;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2360;9;4;2023-03-25;10:33:35;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2361;9;4;2023-03-25;15:40:27;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2362;7;4;2023-03-25;9:27:42;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2363;7;4;2023-03-25;17:56:02;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2364;74;3;2023-03-25;9:24:00;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2365;74;3;2023-03-25;18:55:22;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2366;1;3;2023-03-25;9:14:52;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2367;1;3;2023-03-25;17:21:14;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2368;30;5;2023-03-25;7:11:26;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2369;30;5;2023-03-25;19:33:46;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2370;49;2;2023-03-25;10:07:30;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2371;49;2;2023-03-25;19:22:07;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2372;15;1;2023-03-25;10:18:35;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2373;15;1;2023-03-25;17:34:02;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2374;69;2;2023-03-25;7:18:57;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2375;69;2;2023-03-25;15:01:59;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2376;41;1;2023-03-25;6:26:45;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2377;41;1;2023-03-25;18:01:33;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2378;68;2;2023-03-25;8:04:53;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2379;68;2;2023-03-25;16:29:43;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2380;22;5;2023-03-25;7:15:16;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2381;22;5;2023-03-25;18:05:42;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2382;76;4;2023-03-25;8:16:41;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2383;76;4;2023-03-25;20:15:26;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2384;58;2;2023-03-25;7:48:06;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2385;58;2;2023-03-25;17:41:29;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2386;11;3;2023-03-25;6:34:44;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2387;11;3;2023-03-25;17:47:21;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2388;20;5;2023-03-25;8:15:25;in;2023-03-27 15:12:48;2023-03-27 15:12:48
2389;20;5;2023-03-25;15:06:25;out;2023-03-27 15:12:48;2023-03-27 15:12:48
2390;72;3;2023-03-25;9:29:26;in;2023-03-27 15:12:48;2023-03-27 15:12:48
